Subject,Contrast,Correlation,Energy,Homogeneity,ASM,Dissimilarity,Entropy,LBP_Mean,LBP_STD
s0072.png,95.86573383976925,0.9539716307150022,0.959404630654136,0.9655181859204626,0.9204575333352061,0.8692677065447876,0.4967389093439198,23.52825061648591,2.65762361982747
s0073.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0165097605458279e-08,24.0,0.0
s0074.png,63.0074674777733,0.9673220799620754,0.9735185396673796,0.9769993058493929,0.9477385110392242,0.5916151585002238,0.35231447898356,23.685940735950783,2.0846464988143087
s0075.png,196.02413678132763,0.972560285026004,0.9152076163553455,0.9309415395043827,0.8376055052117077,1.6144779536258222,0.951291334344447,23.0668356191612,3.5293133577781926
s0076.png,164.93972141871404,0.9733767900608759,0.9259209972201692,0.9392744159954931,0.8573301239630762,1.4610113209278581,0.8492450844896977,23.22228607918263,3.3138757341419005
s0077.png,147.1296410249352,0.9771009570769726,0.9230581942241569,0.9421849700876295,0.85203676675723,1.373497692356398,0.8627746156677731,23.18013416419791,3.205098446497098
s0078.png,202.19600402287946,0.9720198528698706,0.9145280876492231,0.9342257625176185,0.8363622331290266,1.6483229284609884,0.9471341697077912,23.065321695633312,3.4644968848648356
s0079.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0165097605458279e-08,24.0,0.0
s0080.png,187.19844546047057,0.9662352454062159,0.9294663493268683,0.9444759489472248,0.8639081622325004,1.404275215944324,0.8170041848630505,23.19740703961161,3.2733921920964897
s0081.png,27.2868657261241,0.8683526308536664,0.9979314199536375,0.998416135292655,0.9958671223961553,0.12062741203041924,0.02784238958625256,23.970607943469787,0.7165977430445281
s0082.png,94.19886153457175,0.9681961354421527,0.9654973133292708,0.9716375146577813,0.9321852020000341,0.7366280690164209,0.4322224125908137,23.602350858880392,2.3379499652388884
s0083.png,97.4117301975319,0.9546114818718847,0.9790917250765695,0.986286970779798,0.9586206599004972,0.5290019221182466,0.24576922747573374,23.790884780839438,1.6891181215937532
s0084.png,48.43506844533967,0.9426058619617738,0.9892407518155357,0.9903012219192547,0.9785973439795899,0.3471226919633316,0.14849880684845657,23.87391812574612,1.4244497539519507
s0085.png,43.254022270601745,0.9689729043580793,0.9857313100107357,0.9912698183988442,0.9716662372151955,0.30582047213271263,0.1762246674398339,23.86370012468828,1.3237622882754796
s0086.png,32.322797933238704,0.9312695559424568,0.9953342861037242,0.9963128075735952,0.9906903459530486,0.16027432259509478,0.06372168968105935,23.940328475929398,0.9678800709274986
s0087.png,163.9388938724707,0.9709630863389394,0.9297524950472648,0.9435955230158556,0.8644401803869884,1.3848442073968839,0.8206822918257279,23.219478076877866,3.226253545688484
s0088.png,260.8488716527271,0.9678931607175714,0.9043787723323927,0.9249304803915451,0.8179016455752566,1.9564464173845921,1.0358186574603816,22.999466606776902,3.6325420853423656
s0089.png,142.07195450743586,0.9759449599729996,0.9297563325923728,0.9466328286758633,0.864447155648913,1.23477593802842,0.8074812475108004,23.22355147043838,3.1574334548138734
s0090.png,140.48290674824023,0.9781601492306398,0.9238676242705629,0.9409268123452538,0.8535317197297557,1.2686855744945187,0.8661843437037792,23.156228771887136,3.273898557623789
s0091.png,126.05414045329151,0.975473979129925,0.9374672616826041,0.9531520085609322,0.8788451263042549,1.1234093177617162,0.7266751990029098,23.31327827506058,2.967054854369007
s0092.png,150.4594152359129,0.9750504714604722,0.9265639610733964,0.9436150257871465,0.858521152214907,1.2727979263943574,0.8426011367128912,23.209912232182923,3.2778885168465366
s0093.png,86.27235304250672,0.961091248039519,0.9761223605785297,0.9821226685148713,0.9528149308098713,0.5063197347334553,0.30210887358706173,23.741940005606953,1.9119548090867289
s0094.png,101.20684461873802,0.9506374256379582,0.9749047048613501,0.9797805369626692,0.9504394479043744,0.6413956870771731,0.32071935271307117,23.698083489635934,2.0587589970766733
s0095.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0165097605458279e-08,24.0,0.0
s0096.png,82.67106462893422,0.9543939419814633,0.9807633165465337,0.9876227006372666,0.9618968281271484,0.49974591771780674,0.23400131459044607,23.811106336246002,1.5946889462001488
s0097.png,124.50833038227375,0.9728878033367826,0.9412693510282966,0.9523490516210781,0.8859882864823974,1.2023006941425787,0.7023010438007037,23.360308364595788,2.913788576034606
s0098.png,202.86079810254685,0.9647295417644692,0.9321968305417501,0.9441791804217893,0.8689913320994662,1.4946781893619323,0.7797263433492587,23.239942843314626,3.272590429809294
s0099.png,158.26187048566973,0.9731469127447108,0.9264683222188536,0.9382317228595356,0.8583438954410053,1.3558495400356185,0.8587030123999216,23.165601633051544,3.3888382824053545
s0100.png,68.45260077688084,0.9651019188288049,0.9697828001172069,0.9738543509640029,0.9404788930367092,0.6506837849395826,0.39138427223018546,23.643868196827302,2.261289793100975
s0101.png,182.78444135632935,0.9654162537940668,0.9354104779535102,0.9474087349881238,0.8749931911554086,1.280964021947073,0.7573335142763176,23.2569787728991,3.197785882086833
s0102.png,213.9827306462258,0.9668736065491702,0.9221001178776129,0.9400804117173105,0.8502691661891386,1.5380397550601455,0.8787227388649322,23.12513450502152,3.400609896536506
s0103.png,143.8900308955918,0.9481545430850953,0.9669484833779203,0.9755671796969901,0.9349895308192159,0.8596158335869707,0.40216582161711223,23.662323962807896,2.1961647960772406
s0104.png,127.74832661767527,0.9729461532485761,0.9508594595175979,0.9681276258512327,0.904133881796315,0.9321984736825419,0.5455018812693181,23.5185153486249,2.4645474954055357
s0105.png,159.16460845773648,0.9581389150461845,0.9523913774127227,0.9579940162178234,0.9070496961944488,1.3355338689294711,0.5778423588508149,23.47404725609756,2.8311048562560264
s0106.png,141.3165075057862,0.9774562100350579,0.926168882493853,0.9436286121903712,0.8577890962615103,1.3243499244287786,0.8353235188589806,23.195421736440505,3.1853389904254006
s0107.png,241.705502397118,0.9614192032853779,0.9248948126450595,0.936882313490892,0.8554308085197907,1.69328148547455,0.8553977638243148,23.237998608534323,3.3696851895148767
s0108.png,114.84683064225126,0.9635592521243044,0.9618794923403295,0.9678073546520283,0.9252123830559491,0.8399243903071862,0.4726364867300769,23.568465180508976,2.5189707978206304
